"Condition"
"Stroke"
"Social deprivation"
"Disease staging"
"Timepoint"
"Breed"
"Upper digestive tract disease"
"Parkinson's disease symptom measurement"
"Lung transplantation"
"Essential thrombocythemia"
"Curcumin"
"Abnormal sample"
"Tumor stage"
"Tumor size"
"Tumor grading"
"Response to combination chemotherapy"
"Adverse effect"
"Alzheimer's disease biomarker measurement"
"Abnormality of the respiratory system"
"Digestive System Carcinoma"
"Esophageal carcinoma"
"Prion disease"
"Mycobacterium tuberculosis,Lung cancer"
"Mycobacterium tuberculosis"
"Colitis"
"Cutaneous melanoma"
"Sample splitting"
"Memory impairment"
"Iron biomarker measurement"
"Gonorrhea"
"Light"
"Peutz-Jeghers Polyp"
"Metastatic colorectal cancer"
"Pituitary Gland Adenoma"
"Response to surgery"
"Strongylocentrotus purpuratus"
"Infectious meningitis"
"Smoking behaviour measurement"
"Fungal infectious disease"
"Insulin sensitivity measurement"
"Alcohol consumption measurement"
"SARS coronavirus"
"Leukopenia"
"Hepatitis virus-related hepatocellular carcinoma"
"Papillary thyroid carcinoma"
"Hormone"
"Antibody"
"Birth measurement"
"Urinary schistosomiasis"
"Chronic constipation"
"Response to radiation"
"Oral cavity carcinoma"
"Insecticide"
"Human immunodeficiency virus"
"Taxonomic microbiome measurement"
"Streptococcal infection"
"Vesicle membrane"
"Lifestyle measurement"
"Coronary artery disease"
"Oral lichen planus"
"Response to irinotecan"
"Acquired primary ovarian failure"
"Otitis media,Otitis externa"
"Otitis externa,Otitis media"
"Bacterial disease"
"Puberty"
"Esophageal adenocarcinoma"
"Gastroesophageal reflux disease"
"Barrett's esophagus"
"Lower respiratory tract disease"
"Recalcitrant atopic dermatitis"
"Response to antipsychotic drug"
"Treatment refractory schizophrenia"
"Response to clozapine"
"Metabolic syndrome"
"Chronic gastritis,Gastric cancer"
"Metabolite"
"Response to risperidone"
"Cell activation"
"Autoimmune type 1 diabetes"
"Acute pancreatitis"
"Relapsing-remitting multiple sclerosis"
"Ischemic stroke"
"Helminthiasis, animal"
"Glucose metabolism measurement"
"Cutaneous T-cell lymphoma"
"Postnatal growth retardation"
"Eating behaviour"
"Lactose intolerance"
"Sleep duration"
"Systemic inflammatory response syndrome"
"Schistosomiasis"
"Viral encephalitis"
"Diarrhea,Diarrhea, Infantile,Malnutrition"
"Birth weight"
"HIV-1 infection"
"Myostatin-related muscle hypertrophy"
"Sickle cell anemia"
"Sickle cell disease associated with an other hemoglobin anomaly"
"Visceral adipose tissue measurement,Gut microbiome measurement"
"Human gut metagenome"
"IGA glomerulonephritis"
"Plasma Cell Count"
