"","GSM4452207_ctrl1","GSM4452208_ctrl2","GSM4452209_ctrl3","GSM4452210_ctrl4","GSM4452211_k10_1","GSM4452212_k10_2","GSM4452213_k10_3","GSM4452214_k10_4","GSM4452215_k20_1","GSM4452216_k20_2","GSM4452217_k20_3","GSM4452230_30_4","GSM4452218_k20_4","GSM4452229_30_3","GSM4452228_30_2","GSM4452227_30_1","GSM4452226_15_4","GSM4452225_15_3","GSM4452224_15_2","GSM4452223_15_1","GSM4452221_0_3","GSM4452222_0_4","GSM4452219_0_1","GSM4452220_0_2"
"ENSMUSG00000020634.12",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.40916666928392,-6.4695611380119,3.90783499408961,2.70093170474693,3.94823362159639,4.27197669126397,3.68080037419844,3.64172664678781,3.77920063396806,3.66533932745853,3.80842015142537,3.6846010086557,3.74738316825857
"ENSMUSG00000020635.8",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,0.079308546353361,-6.4695611380119,0.344995304266597,0.94064040407602,0.60292259927108,0.239493083340068,1.69667445354685,1.48334083789858,1.62187566930538,1.62959366617359,1.52979895078958,1.57390488936756,1.55998998923905
"ENSMUSG00000020639.14",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-2.51705871764004,-6.4695611380119,-1.74560724451431,-1.10454836969024,-2.01060905364685,-0.00354984730625997,-1.47325054789547,-1.35705434592303,-1.31672378603048,-1.41604899938213,-1.11827359378622,-1.12395166775953,-1.18177659119098
"ENSMUSG00000020640.10",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.61956627464609,-6.4695611380119,5.72199830556869,4.23497775957289,5.74774742929307,6.17863946294136,5.49393203592226,5.55145999216515,5.62631192417024,5.39020139662365,5.67423898067717,5.53093409881024,5.46304107482119
"ENSMUSG00000020642.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-0.0638860894744298,-6.4695611380119,-0.0911038105400765,-0.777383626436727,0.400817192079618,0.194050112578901,0.848677546991896,1.16820190867386,0.828047738183494,1.17576717238009,1.36337818969264,0.568724650261881,0.810186089743601
"ENSMUSG00000020644.9",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.60138802749909,-6.4695611380119,4.0588823438489,3.86981407042739,3.96300222187262,3.15752423655379,4.23306231897103,4.30770522327889,4.22277971389555,4.32580316791595,4.49499930295832,4.58228330716688,4.49190545385727
"ENSMUSG00000020646.17",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,1.93924680001053,-6.4695611380119,3.09755775348382,2.8773042835995,3.05116714393984,2.92349411941256,3.81662861805327,3.80526893278594,3.6374725243564,3.79563074792461,4.02501628115263,3.92855319701414,3.79295665019859
"ENSMUSG00000020647.10",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.1157634218597,-6.4695611380119,3.44933196408133,1.90525480534012,3.6504564261601,3.30641663565146,3.88430145672262,3.90415116250857,3.81439006243036,3.85874511991414,3.99483327565625,3.99184811982182,3.7620405734159
"ENSMUSG00000020648.3",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.04190857454817,-6.4695611380119,2.56290033461073,2.57147279585764,2.59108746283411,2.62272852252713,1.88749679588242,2.00713947594134,2.03377346105365,1.91819235694409,1.96296625417396,2.04597333368278,1.9593655096223
"ENSMUSG00000020649.11",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.71187446791886,-6.4695611380119,7.41510457876667,6.99530149299796,7.34931616661006,6.48874437272075,6.75483932468095,6.80540502967212,6.85864556374236,6.65939194769249,6.70610309410828,6.79837342998716,6.63314405712222
"ENSMUSG00000020650.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.72089098460796,-6.4695611380119,4.03963329190432,4.06464781383262,4.0329104400159,4.72661643584641,3.95707527927256,3.91630024517469,3.75652519600016,3.70615039429312,3.78978944808016,3.5517592484876,3.84895184373417
"ENSMUSG00000020652.17",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.88341415388226,-6.4695611380119,3.37755616605076,2.8572433108976,3.38308171054061,3.41190120939003,3.36652585185452,3.37160161466726,3.34243965653209,3.23766619259332,3.37123174768704,3.41412444533079,3.21663458950045
"ENSMUSG00000020653.12",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,1.3713946297118,-6.4695611380119,2.98533456202413,2.02398500055515,2.76970104539653,3.6534817312162,2.50194606110396,2.85765857726612,2.27623150544421,2.50723603447706,2.42201985760121,2.50235162834253,2.35150987475785
"ENSMUSG00000020654.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.73628229198991,-6.4695611380119,4.15145386404567,2.13368264514299,4.06406763264765,3.76451304360494,4.48727801131513,4.5400552288929,4.37815640676871,4.46799065709835,4.37044831294561,4.29605748888828,4.4011807736398
"ENSMUSG00000020656.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-0.800851683640636,-6.4695611380119,0.510732508745476,0.125319172208358,0.288049261917668,1.44258494871758,-0.0419112362875217,0.14773780611414,0.467547522914083,0.397182489012147,0.57945683709689,0.483206579075824,0.465921664878138
"ENSMUSG00000020657.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.03020307389589,-6.4695611380119,2.92786542602651,1.98137065649477,2.92485069415844,2.51597820746626,2.50749489502459,2.6599044812368,2.652902564926,2.56057649224406,2.70159393958494,2.64207639200914,2.51372238567984
"ENSMUSG00000020658.10",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-2.51705871764004,-6.4695611380119,-0.945905895000141,-2.24205189344017,-2.40653772997799,1.08001486933287,-1.09137991255182,-0.683864662190141,-0.925933832998314,-0.872906674355597,-0.409736407946527,-1.26481420359938,-0.840739673355913
"ENSMUSG00000020659.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.47648626022266,-6.4695611380119,3.26934309695166,2.25108302886533,3.28364408279767,3.80096605440411,2.92322450035695,3.00144836386348,2.95131130086168,2.83621093485749,2.839323963852,2.80513467396319,2.85189112157441
"ENSMUSG00000020661.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.8206693624604,-6.4695611380119,5.79096377210457,4.56581818485961,5.9456799729371,4.93260179909913,6.44687670664332,6.59604097064794,6.55924735705089,6.51316713185764,6.61246575894352,6.5756813092987,6.52281875644142
"ENSMUSG00000020664.10",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,5.94217771801097,-6.4695611380119,6.4618590619575,6.45296754891667,6.49353459863862,6.60805030196919,6.41327742987135,6.38277186752461,6.34892795756596,6.29524923423366,6.36946842087446,6.29154446433892,6.33252104064966
"ENSMUSG00000020668.10",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.22633314568559,-6.4695611380119,4.39052944347172,2.67059797145703,4.28878215247998,5.12875531275146,4.05883967954293,4.13479875040664,4.1110313562431,4.08675439650809,4.11382554811049,4.07275052232888,4.1757754134271
"ENSMUSG00000020669.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-0.0638860894744298,-6.4695611380119,0.394323016630165,0.721422230534715,0.464475829301935,1.22261926477567,0.866059625220133,0.94919212673206,0.783880154907925,1.53681702502678,1.17522609277463,0.949629464621579,1.27473754406402
"ENSMUSG00000020671.9",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.03478684543598,-6.4695611380119,6.83810237289676,6.05605650977124,6.83249544296808,7.16756955226392,6.60728437934856,6.67323997200494,6.62722357983463,6.61406633152594,6.71384455419945,6.59300733366223,6.65406328971968
"ENSMUSG00000020674.17",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.34373267523656,-6.4695611380119,7.58090546941242,6.20172049932357,7.58565525845432,6.73692721193304,7.74305438882914,7.99053709773163,7.87249677864673,7.91339498933362,7.89015502828437,7.93013201815804,7.86764846360172
"ENSMUSG00000020680.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.17692597836375,-6.4695611380119,6.73984939995364,6.54728611860008,6.61918468052212,6.41143594895895,6.46124450910765,6.42235446123147,6.57093686640697,6.42171407453603,6.38390329427409,6.53376144604003,6.27418985849937
"ENSMUSG00000020682.17",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-1.48311138571671,-6.4695611380119,-1.37121172973281,-2.13102058105143,-0.464640684541555,-0.362343235945484,0.276771199096186,0.652660808910179,0.289455200600372,0.855547419955092,0.418992164903644,0.483206579075824,0.526042657315709
"ENSMUSG00000020684.14",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-0.401581500220109,-6.4695611380119,0.465289537984309,0.313764261621469,0.464475829301935,-1.09930883011169,2.26043246228144,2.38477700341499,2.30776707887731,2.56580365390761,2.70656875500023,2.37756153962072,2.75053660129745
"ENSMUSG00000020687.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,5.44239130354109,-6.4695611380119,6.54304525209396,5.3617227930238,6.54811776932822,6.69319440830233,6.24411431161483,6.31173483231729,6.30011091379446,6.09604240796742,6.38312671234664,6.22970807950628,6.18648733941913
"ENSMUSG00000020691.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.89394777862269,-6.4695611380119,4.43393329394903,3.55807145938636,4.43630881121918,4.73556495203958,4.00493686400091,4.157153232858,4.03141418817973,3.8944988676543,4.00092060553517,4.0072472791362,3.93092354155838
"ENSMUSG00000020692.14",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.6988786815591,-6.4695611380119,4.41613117553346,4.50372325604563,4.47546169008882,3.95363208581246,3.66102018375255,3.59714196446384,3.72767033332797,3.72962845581351,3.61296264031261,3.65313158051814,3.6403870163807
"ENSMUSG00000020694.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,5.01654912455405,-6.4695611380119,5.98960400820646,5.36941560679324,5.89459741514886,5.94829627441579,5.70484838499255,5.81259985400917,5.85075011505395,5.75301699933109,5.85369046880223,5.81473895602028,5.7296486879504
"ENSMUSG00000020695.14",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,5.6168785534098,-6.4695611380119,6.79340792194374,6.10862214367432,6.93600485176591,5.7782910853826,7.23734719275551,7.37261232358671,7.32496673652613,7.42917220135042,7.40614867406492,7.30747305041239,7.3948967013256
"ENSMUSG00000020696.18",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,1.10743214726775,-6.4695611380119,2.05025203870547,1.28901759928578,2.1815851116365,1.65033059408963,2.20686918586603,2.28211522887736,2.297331626211,2.27803522371914,2.08259511486437,2.13978154895782,2.18123869573958
"ENSMUSG00000020697.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.38811336074217,-6.4695611380119,5.46853195547299,3.92225168965348,5.44323772010308,4.54058157460692,5.40308035249726,5.60997713573991,5.5475999481562,5.59581718211042,5.65506667140232,5.62626842483026,5.70276706356219
"ENSMUSG00000020698.11",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-3.73945113897649,-6.4695611380119,-2.80005502853669,-1.84151396385644,-3.19503362478427,-1.48633195322094,-1.65966367212635,-3.75915278949438,-1.59912351673121,-1.68735102119952,-3.016393979767,-2.30228890901804,-1.71943337713378
"ENSMUSG00000020706.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.55299831866423,-6.4695611380119,7.39933418509655,7.31567983542294,7.28777433194239,7.24481298645109,6.61886589353972,6.66816005464059,6.87584301857327,6.39919704287168,6.42598408591933,6.58276519606772,6.32054693764108
"ENSMUSG00000020708.12",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.71872759635072,-6.4695611380119,7.42403943242808,7.81837384533698,7.29508792743325,7.35714625101491,7.06813944722952,7.01198291931765,7.04326974064753,7.03504433661921,6.98347793437675,7.04655569958941,7.00375962898076
"ENSMUSG00000020712.11",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-2.15448863825534,-6.4695611380119,-3.04106312804048,-1.84151396385644,-1.36906302455932,0.427938172753178,-1.30819130162497,-1.01191885987435,-1.45102487774207,-2.02177006027008,-1.26637223277535,-1.69223542733405,-2.02977349774593
"ENSMUSG00000020715.9",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.1667713876037,-6.4695611380119,5.20211085543247,3.48150666803193,5.26402534887074,5.62674232936607,5.01422410792363,5.11165224599078,5.13210376606394,5.04665775128803,4.98616535218127,5.00293285313692,4.90049074748909
"ENSMUSG00000020716.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.7731796006615,-6.4695611380119,5.95251860778854,4.2682771260504,6.04662458139559,5.86285002141051,5.7329498399384,5.73298652745738,5.92210552511664,5.70051775469663,5.78303483300546,5.83429753893699,5.57637258031979
"ENSMUSG00000020718.12",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,1.20436602563038,-6.4695611380119,1.57096761587885,1.96896030004534,1.70747853031367,2.44501168611212,1.45389888669685,1.07011690899167,1.50883573140471,1.36755731990287,1.16079902213935,1.62470926003905,1.23925964870931
"ENSMUSG00000020719.14",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,8.44793530333627,-6.4695611380119,9.06207563392883,8.56256317238479,8.98439486372136,9.23145429993,8.72794517544309,8.77594897552549,8.82886876229753,8.6299446251949,8.69539030038284,8.86112904864046,8.52370220768485
"ENSMUSG00000020720.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.8326174346807,-6.4695611380119,7.35505509449089,7.56072293811985,7.2609473495555,7.73562690085728,6.90507715364669,6.82487015076316,6.87035330479219,6.72452517832778,6.7398590644207,6.78754483669505,6.71209792589775
"ENSMUSG00000020721.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.81086811786876,-6.4695611380119,5.22700032234765,3.88310323788212,5.27590250401738,4.80427770212359,5.28446775133215,5.4610527706968,5.50911836340501,5.31303758352765,5.38564907672147,5.48973073770747,5.35116369718189
"ENSMUSG00000020728.17",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,0.78411081708052,-6.4695611380119,1.52741124989211,1.16394046623567,1.22205170314343,1.17663305950149,2.04077604601474,2.00713947594134,2.0211458527259,2.25879900485622,2.18595249936769,2.16746000060477,2.1044474420147
"ENSMUSG00000020732.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-3.00248554481029,-6.4695611380119,-1.97693279062077,-1.67645471758595,-1.8995777412581,-1.91375317695561,-0.495276854225465,-0.733617697387241,-1.13615154038866,-0.436807559548924,-0.498545674904383,-0.667573373099785,-0.369848939343552
"ENSMUSG00000020734.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-6.9093761404188,-6.4695611380119,-3.69313982462017,-5.30094558249374,-5.06950274270042,-4.44980607719582,-2.12532724447516,-2.47904487030164,-2.56064936891657,-1.18778001170901,-1.83196940862957,-1.69223542733405,-1.71943337713378
"ENSMUSG00000020736.12",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.17343819725347,-6.4695611380119,4.56222602048727,5.48396185541998,4.71785571144569,4.36845653110865,4.81495139053529,4.691469347012,4.81667533938672,4.72904613691927,4.78920334405386,4.83510675371425,4.82571794535594
"ENSMUSG00000020737.12",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,6.44197723177334,-6.4695611380119,7.12052686244657,7.69946528287596,7.13435502850517,6.52331725347443,7.06743523551319,7.07768657025434,6.94704096625075,6.99685347117509,6.99470618275736,7.01904585045447,7.0286512392105
"ENSMUSG00000020738.16",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-0.53433670907188,-6.4695611380119,0.737909992647301,0.0566064221243442,0.9077771807995,0.261688829454264,0.701523853208242,0.593363625226407,0.37133220765478,0.673836504135069,1.02402028867891,1.1432705350377,0.465921664878138
"ENSMUSG00000020739.11",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,5.92647689602569,-6.4695611380119,6.67894787945179,6.83615229702712,6.65770866626887,5.680249605147,6.14480119032674,6.1526671707761,6.28302378952712,6.18492581932766,6.17500177573447,6.21776107914229,6.08104907630187
"ENSMUSG00000020740.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.25929597771343,-6.4695611380119,4.3140877192285,3.62880597092359,4.20429285651385,3.79146210013355,4.0398190343439,4.16904831235955,4.06409799791045,4.0721354489671,4.18862168614367,4.13890798245163,4.09538163357636
"ENSMUSG00000020741.17",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,5.3009908052138,-6.4695611380119,6.43853343508547,5.47850019816494,6.43382611392625,6.00078660423157,5.5501257901939,5.67219556787574,5.74144837510563,5.56155802876513,5.49320110374647,5.64176809089868,5.55428703668083
"ENSMUSG00000020743.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.95015864596385,-6.4695611380119,3.75571394184961,3.82058793484629,3.67980804188562,2.85214731793027,4.30492616369625,4.36496852233481,4.26355572180708,4.37427622227616,4.44080032380694,4.48938809549213,4.4303137423709
"ENSMUSG00000020744.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.75418196379847,-6.4695611380119,3.59885306372541,3.70934939823414,3.44488256698162,3.54906637679845,3.27839494157585,3.31460624912311,3.43578695276036,3.51401244449733,3.18059926487348,3.42563154554516,3.48498000069382
"ENSMUSG00000020745.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,7.08046181531756,-6.4695611380119,7.88826253753881,7.36579621790447,7.83644829244449,8.05972153022733,7.67333741224733,7.69961998070483,7.64089421782114,7.61918213720063,7.70912720671995,7.64184517235308,7.57348192680092
"ENSMUSG00000020747.17",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.3515433932441,-6.4695611380119,4.57431571448268,3.76604052750855,4.65102654868911,3.77419559700228,4.93922307112642,5.11867908504337,5.01439220809313,5.13282794121567,5.14576844061324,5.16617436703605,5.16044626591423
"ENSMUSG00000020752.11",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,2.53977250495663,-6.4695611380119,3.50091344771503,3.13507185568932,3.43432299529533,3.24089036678187,3.39972741222292,3.50361323292484,3.51897576172109,3.39277730989215,3.46815431593944,3.55700065312976,3.49504243061158
"ENSMUSG00000020755.9",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.80615692310778,-6.4695611380119,5.500561527957,5.58551311320997,5.478355763358,5.494759584229,5.53594187638526,5.47617766066737,5.49890856622932,5.50553694696364,5.46118032811229,5.40507022306284,5.55308353709831
"ENSMUSG00000020758.15",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,-1.02673309105696,-6.4695611380119,-0.772574292114579,-0.819818892757123,-0.982039901450076,0.447434348378975,-0.586907329691033,-1.28110549268973,-0.579758191864274,-0.568052092827176,-0.803400256432804,-0.768856708936967,-0.607540497062883
"ENSMUSG00000020770.13",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,3.25678694222731,-6.4695611380119,4.18337712194483,3.87481186425073,4.28290857677058,3.13365283293494,4.50402937560445,4.57240400659076,4.60663671640513,4.62145873439109,4.56103484826875,4.70776063610235,4.55699124560921
"ENSMUSG00000020773.11",-5.90639619549386,-6.84910577753443,-6.69253697510476,-6.7905764424814,-6.36311436364845,-6.44152816472283,-6.76969309753404,-6.57773624794442,18.9315685693242,3.9731517926191,-6.12114411844042,4.37313316582203,-6.4695611380119,5.33988980403389,5.44248635513756,5.31384155100923,5.06471073925818,4.64914608346426,4.51763629906316,4.52513754373381,4.55204175266313,4.53749707502115,4.60523430885051,4.48308545670405
